Trajectories
200
,,BME:T,,,BME:R,,,BME:B,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm
341,0,216.826,220.007,251.75,206.382,284.855,205.715,216.697,219.496,146.123
342,0,216.913,220.014,251.842,206.341,284.859,205.685,216.702,219.51,146.108
343,0,216.904,220.028,251.843,206.364,284.864,205.718,216.908,219.704,145.977
344,0,216.782,220.007,251.698,206.378,284.886,205.736,216.69,219.517,146.099
345,0,216.821,219.998,251.758,206.372,284.871,205.747,217.061,219.725,146.088
346,0,216.816,220.009,251.744,206.37,284.858,205.728,217.23,219.729,146.217
347,0,216.766,219.981,251.699,206.381,284.877,205.72,216.837,219.568,146.14
348,0,216.813,220.017,251.735,206.4,284.882,205.732,216.857,219.756,145.901
349,0,216.805,220.018,251.733,206.417,284.879,205.739,216.686,219.639,145.939
350,0,216.8,220.007,251.752,206.395,284.875,205.719,217.049,219.762,146.052
351,0,216.782,220,251.727,206.344,284.864,205.711,216.832,219.596,146.132
352,0,216.764,219.983,251.699,206.369,284.869,205.71,217.079,219.719,146.079
353,0,216.967,220.043,251.863,206.392,284.872,205.74,217.217,219.757,146.184
354,0,216.803,220.028,251.714,206.379,284.884,205.715,216.855,219.593,146.109
355,0,216.811,219.98,251.727,206.344,284.861,205.678,216.852,219.733,145.955
356,0,216.928,220.046,251.873,206.337,284.871,205.725,217.073,219.727,146.067
357,0,216.953,220.044,251.866,206.387,284.879,205.724,216.881,219.686,146.007
358,0,216.95,220.034,251.855,206.385,284.873,205.704,216.878,219.773,145.924
359,0,216.825,219.991,251.73,206.374,284.879,205.711,216.74,219.5,146.107
360,0,216.785,219.992,251.723,206.359,284.866,205.711,217.016,219.784,145.942
361,0,216.8,220.014,251.721,206.392,284.836,205.753,217.06,219.741,146.05
362,0,216.829,220.004,251.752,206.415,284.891,205.736,216.865,219.578,146.151
363,0,216.812,220.005,251.703,206.372,284.877,205.745,216.854,219.594,146.113
364,0,216.777,220.006,251.714,206.354,284.87,205.696,217.069,219.767,146.093
365,0,216.824,219.993,251.698,206.373,284.862,205.674,217.035,219.728,146.05
366,0,216.805,220.008,251.711,206.404,284.883,205.72,217.052,219.755,146.061
367,0,216.929,220.043,251.887,206.408,284.882,205.74,216.87,219.68,145.994
368,0,216.931,220.044,251.864,206.392,284.877,205.718,216.811,219.672,145.964
369,0,216.807,219.999,251.721,206.338,284.867,205.714,216.862,219.693,145.969
370,0,216.927,220.044,251.848,206.39,284.876,205.722,217.03,219.739,146.049
371,0,216.919,220.029,251.855,206.385,284.877,205.75,216.823,219.584,146.053
372,0,216.83,220.009,251.738,206.371,284.875,205.708,217.055,219.737,146.044
373,0,216.746,220.002,251.694,206.33,284.87,205.714,216.811,219.796,145.857
374,0,216.822,219.992,251.742,206.372,284.877,205.702,216.708,219.504,146.097
375,0,216.821,220.031,251.73,206.399,284.874,205.727,216.851,219.586,146.125
376,0,216.819,220.018,251.745,206.404,284.883,205.745,216.816,219.778,145.896
377,0,216.801,220.004,251.713,206.379,284.877,205.705,216.843,219.692,145.965
378,0,216.818,220.024,251.732,206.356,284.858,205.709,217.035,219.74,146.015
379,0,216.807,220.012,251.734,206.375,284.859,205.742,216.844,219.682,145.987
380,0,216.808,219.977,251.728,206.379,284.879,205.737,217.058,219.76,146.034
381,0,216.781,220.012,251.709,206.372,284.87,205.711,217.039,219.741,146.026
382,0,216.909,220.038,251.816,206.369,284.869,205.716,216.798,219.66,145.964
383,0,216.9,220.025,251.846,206.38,284.888,205.715,216.996,219.818,145.883
384,0,216.815,220.009,251.741,206.388,284.868,205.734,216.826,219.586,146.102
385,0,216.942,220.046,251.86,206.356,284.872,205.719,217.035,219.776,146.037
386,0,216.776,219.998,251.722,206.368,284.874,205.692,217.019,219.826,145.893
387,0,216.903,220.061,251.584,206.377,284.86,205.71,216.832,219.742,145.929
388,0,216.808,220.004,251.738,206.398,284.878,205.739,216.869,219.642,146.035
389,0,216.792,219.997,251.721,206.384,284.879,205.752,216.884,219.701,146.004
390,0,216.771,220.009,251.719,206.378,284.87,205.733,217.051,219.781,145.967
391,0,216.81,220.002,251.733,206.378,284.875,205.72,216.85,219.6,146.094
392,0,216.808,219.993,251.738,206.409,284.874,205.725,216.893,219.669,146.01
393,0,216.82,220,251.711,206.365,284.877,205.708,216.851,219.677,145.995
394,0,216.913,220.032,251.834,206.376,284.868,205.698,217.044,219.748,146.028
395,0,216.915,220.043,251.85,206.362,284.87,205.694,217.004,219.827,145.906
396,0,216.942,220.042,251.861,206.374,284.87,205.711,217.051,219.745,146.084
397,0,216.942,220.034,251.875,206.391,284.874,205.75,216.882,219.69,146.008
398,0,216.798,219.98,251.721,206.374,284.869,205.745,216.836,219.609,146.111
399,0,216.774,219.996,251.675,206.359,284.857,205.717,217.014,219.812,145.947
400,0,216.831,219.985,251.721,206.352,284.861,205.695,217.035,219.78,146.005
401,0,216.816,220.005,251.737,206.377,284.874,205.719,217.259,219.757,146.216
402,0,216.821,220.014,251.752,206.386,284.88,205.765,216.709,219.478,146.111
403,0,216.825,219.989,251.741,206.364,284.861,205.732,217.064,219.797,145.947
404,0,216.788,220.002,251.721,206.364,284.867,205.71,217.063,219.738,146.06
405,0,216.801,220.001,251.724,206.394,284.869,205.74,216.865,219.592,146.132
406,0,216.867,220.011,251.769,206.407,284.878,205.746,216.873,219.684,146.036
407,0,216.803,219.997,251.713,206.357,284.856,205.743,217.059,219.72,146.047
408,0,216.921,220.037,251.85,206.342,284.853,205.701,216.83,219.576,146.133
409,0,216.927,220.026,251.847,206.363,284.872,205.702,216.687,219.515,146.06
410,0,216.859,220.017,251.763,206.404,284.864,205.74,216.702,219.498,146.107
411,0,216.822,220,251.749,206.372,284.886,205.726,216.907,219.654,146.022
412,0,216.876,220.021,251.608,206.371,284.866,205.694,217.035,219.756,146.077
413,0,216.808,219.994,251.749,206.374,284.86,205.73,216.863,219.581,146.165
414,0,216.809,220.019,251.743,206.394,284.878,205.753,216.881,219.676,146.013
415,0,216.846,220.01,251.746,206.418,284.867,205.733,216.83,219.758,145.89
416,0,216.814,220.005,251.741,206.38,284.868,205.715,216.672,219.523,146.031
417,0,216.743,219.975,251.691,206.345,284.857,205.705,217.048,219.735,146.017
418,0,216.778,220.015,251.698,206.359,284.874,205.718,217.062,219.74,146.051
419,0,216.833,220.014,251.743,206.403,284.884,205.749,216.665,219.5,146.09
420,0,216.831,220.004,251.742,206.386,284.879,205.743,217.017,219.619,146.174
421,0,216.923,220.037,251.858,206.342,284.858,205.697,216.975,219.629,146.258
422,0,216.91,220.025,251.836,206.327,284.854,205.694,217.218,219.748,146.197
423,0,216.84,220.021,251.74,206.401,284.876,205.714,217.067,219.747,146.098
424,0,216.848,220.029,251.741,206.411,284.895,205.74,216.682,219.613,146.008
425,0,216.811,220.009,251.731,206.379,284.868,205.712,216.694,219.524,146.09
426,0,216.779,219.978,251.708,206.326,284.861,205.715,217.093,219.713,146.122
427,0,216.8,219.996,251.728,206.377,284.864,205.711,216.857,219.573,146.149
428,0,216.859,220.025,251.749,206.395,284.882,205.747,216.725,219.523,146.109
429,0,216.835,220.028,251.737,206.38,284.865,205.733,217.072,219.744,146.045
430,0,216.787,219.977,251.716,206.339,284.866,205.712,216.88,219.665,146.013
431,0,216.764,219.99,251.741,206.339,284.863,205.736,216.821,219.559,146.147
432,0,216.826,220.019,251.75,206.395,284.873,205.748,217.034,219.826,145.927
433,0,216.825,219.996,251.719,206.388,284.872,205.709,216.862,219.695,146.003
434,0,216.818,220,251.702,206.357,284.845,205.682,216.704,219.563,146.074
435,0,216.905,220.032,251.873,206.337,284.856,205.698,217.043,219.714,146.023
436,0,216.809,220.005,251.765,206.372,284.881,205.756,217.045,219.721,146.056
437,0,216.824,220.016,251.767,206.385,284.877,205.749,216.809,219.568,146.123
438,0,216.819,220.014,251.762,206.391,284.872,205.751,216.817,219.603,146.077
439,0,216.794,220.004,251.699,206.327,284.849,205.692,216.85,219.569,146.119
440,0,216.827,220.001,251.734,206.365,284.857,205.71,216.865,219.673,146.045
441,0,216.839,220.006,251.767,206.378,284.867,205.737,216.763,219.663,145.985
442,0,216.826,220.029,251.754,206.391,284.885,205.748,217.007,219.83,145.886
443,0,216.786,219.985,251.729,206.407,284.866,205.725,216.782,219.479,146.248
444,0,216.813,219.998,251.721,206.373,284.847,205.691,217.044,219.822,145.882
445,0,216.804,220,251.708,206.378,284.854,205.727,217.098,219.714,146.078
446,0,216.795,219.994,251.765,206.35,284.881,205.748,216.882,219.668,146.015
447,0,216.787,219.997,251.749,206.358,284.885,205.735,217.064,219.738,146.1
448,0,216.788,219.977,251.692,206.334,284.858,205.703,217.07,219.723,146.061
449,0,216.944,220.039,251.861,206.346,284.854,205.682,216.871,219.679,146.016
450,0,216.956,220.03,251.874,206.38,284.867,205.71,216.66,219.515,146.045
451,0,216.792,220.009,251.735,206.36,284.872,205.713,216.854,219.582,146.18
452,0,216.77,219.998,251.73,206.363,284.882,205.726,216.896,219.635,146.036
453,0,216.786,219.976,251.743,206.379,284.863,205.747,217.023,219.811,145.931
454,0,216.814,219.992,251.724,206.398,284.859,205.742,217.047,219.73,146.063
455,0,216.827,219.983,251.743,206.418,284.876,205.72,216.676,219.535,146.039
456,0,216.816,219.993,251.733,206.39,284.856,205.682,216.827,219.579,146.111
457,0,216.804,220.007,251.744,206.376,284.861,205.729,217.04,219.726,146.056
458,0,216.777,219.998,251.738,206.357,284.863,205.746,217.027,219.742,146.035
459,0,216.83,219.987,251.756,206.399,284.879,205.725,216.654,219.512,146.055
460,0,216.858,220.01,251.731,206.429,284.86,205.674,216.904,219.692,146.006
461,0,216.919,220.039,251.576,206.362,284.856,205.679,217.042,219.74,145.995
462,0,216.888,220.03,251.845,206.357,284.88,205.74,217.035,219.739,146.053
463,0,216.812,220.007,251.79,206.375,284.876,205.81,216.758,219.641,146.014
464,0,216.811,220.015,251.739,206.399,284.866,205.752,217.045,219.739,146.059
465,0,216.837,220.006,251.692,206.394,284.852,205.677,216.824,219.608,146.098
466,0,216.842,219.999,251.698,206.368,284.862,205.622,217.042,219.807,145.945
467,0,216.805,219.997,251.713,206.368,284.859,205.709,216.836,219.762,145.894
468,0,216.797,220.006,251.761,206.368,284.869,205.792,217.029,219.742,146.041
469,0,216.78,220.014,251.756,206.379,284.885,205.769,216.824,219.568,146.12
470,0,216.78,220.009,251.694,206.359,284.895,205.71,216.825,219.787,145.907
471,0,216.825,220.011,251.706,206.398,284.87,205.667,216.861,219.658,146.028
472,0,216.821,219.991,251.697,206.386,284.87,205.7,216.671,219.604,145.978
473,0,216.801,220.019,251.741,206.395,284.875,205.717,216.846,219.669,145.999
474,0,216.812,220.01,251.751,206.404,284.881,205.727,216.996,219.838,145.842
475,0,216.929,220.049,251.882,206.396,284.884,205.722,217.004,219.683,146.109
476,0,216.81,220.01,251.734,206.371,284.877,205.729,217.079,219.754,146.055
477,0,216.929,220.033,251.847,206.375,284.846,205.73,217.086,219.747,146.054
478,0,216.813,219.996,251.719,206.346,284.867,205.703,217.077,219.744,146.057
479,0,216.813,220.017,251.719,206.357,284.882,205.704,217.067,219.838,145.899
480,0,216.813,220.012,251.74,206.39,284.882,205.754,216.709,219.49,146.124
481,0,216.812,219.997,251.745,206.368,284.864,205.733,216.87,219.574,146.131
482,0,216.81,219.976,251.704,206.397,284.855,205.679,216.859,219.741,145.952
483,0,216.816,219.992,251.712,206.367,284.856,205.684,216.894,219.694,146.032
484,0,216.774,219.991,251.723,206.368,284.887,205.769,217.074,219.725,146.047
485,0,216.816,220.003,251.792,206.385,284.871,205.773,217.054,219.749,146.089
486,0,216.905,220.046,251.877,206.374,284.875,205.753,217.064,219.741,146.063
487,0,216.79,219.996,251.701,206.364,284.858,205.69,217.228,219.744,146.202
488,0,216.858,220.004,251.703,206.372,284.85,205.65,216.821,219.659,145.986
489,0,216.959,220.038,251.851,206.403,284.872,205.69,216.976,219.763,145.991
490,0,216.916,220.043,251.856,206.377,284.877,205.761,217.079,219.725,146.103
491,0,216.748,219.992,251.741,206.338,284.861,205.755,217.06,219.722,146.061
492,0,216.753,219.972,251.709,206.347,284.874,205.735,217.043,219.746,146.03
493,0,216.841,220.006,251.719,206.394,284.868,205.704,217.021,219.679,146.111
494,0,216.868,220.013,251.678,206.42,284.861,205.651,216.96,219.688,146.021
495,0,216.807,219.996,251.695,206.345,284.86,205.683,217.073,219.74,146.079
496,0,216.784,219.992,251.74,206.352,284.865,205.743,216.931,219.674,146.098
497,0,216.8,220.014,251.785,206.372,284.885,205.774,217.061,219.835,145.891
498,0,216.851,220.023,251.78,206.412,284.887,205.739,217.062,219.768,146.069
499,0,216.856,219.995,251.739,206.416,284.866,205.701,216.921,219.688,146.028
500,0,216.976,220.026,251.853,206.366,284.85,205.646,216.703,219.496,146.12
501,0,216.765,219.972,251.681,206.346,284.852,205.69,216.832,219.569,146.12
502,0,216.787,220.002,251.769,206.35,284.878,205.761,216.868,219.573,146.178
503,0,216.828,220.026,251.781,206.381,284.881,205.755,216.867,219.714,145.963
504,0,216.839,220,251.75,206.376,284.884,205.739,217.08,219.733,146.029
505,0,216.932,220.034,251.85,206.356,284.844,205.639,216.683,219.511,146.096
506,0,216.82,219.991,251.709,206.375,284.85,205.639,216.834,219.556,146.162
507,0,216.815,220.007,251.731,206.374,284.889,205.736,217.056,219.808,145.915
508,0,216.831,220.028,251.79,206.478,284.899,205.801,217.059,219.739,146.036
509,0,216.793,220.002,251.742,206.379,284.874,205.759,216.835,219.575,146.078
510,0,216.79,219.987,251.703,206.357,284.859,205.69,216.8,219.592,146.093
511,0,216.825,220.011,251.702,206.388,284.849,205.675,216.806,219.662,145.983
512,0,216.818,220.004,251.74,206.372,284.875,205.714,216.861,219.659,146.005

